catalognumber,bcid
IRLA36384,https://n2t.net/ark:/21547/CeG2BIRL_0039
IRLA36387,https://n2t.net/ark:/21547/CeG2BIRL_0404
IRLA36395,https://n2t.net/ark:/21547/CeG2BIRL_0004
IRLA36396,https://n2t.net/ark:/21547/CeG2BIRL_0040
IRLA36397,https://n2t.net/ark:/21547/CeG2BIRL_0414
IRLA36398,https://n2t.net/ark:/21547/CeG2BIRL_0415
IRLA36373,https://n2t.net/ark:/21547/CeG2BIRL_0038
IRLA36388,https://n2t.net/ark:/21547/CeG2BIRL_0405
IRLA36389,https://n2t.net/ark:/21547/CeG2BIRL_0406
IRLA36390,https://n2t.net/ark:/21547/CeG2BIRL_0407
IRLA36403,https://n2t.net/ark:/21547/CeG2BIRL_0420
IRLA36393,https://n2t.net/ark:/21547/CeG2BIRL_0412
IRLA36404,https://n2t.net/ark:/21547/CeG2BIRL_0421
IRLA36405,https://n2t.net/ark:/21547/CeG2BIRL_0422
IRLA36408,https://n2t.net/ark:/21547/CeG2BIRL_0424
IRLA36423,https://n2t.net/ark:/21547/CeG2BIRL_0439
IRLA36424,https://n2t.net/ark:/21547/CeG2BIRL_0441
IRLA36425,https://n2t.net/ark:/21547/CeG2BIRL_0442
IRLA36427,https://n2t.net/ark:/21547/CeG2BIRL_0444
IRLA36428,https://n2t.net/ark:/21547/CeG2BIRL_0445
IRLA36430,https://n2t.net/ark:/21547/CeG2BIRL_0446
IRLA36431,https://n2t.net/ark:/21547/CeG2BIRL_0447
IRLA36432,https://n2t.net/ark:/21547/CeG2BIRL_0448
IRLA36433,https://n2t.net/ark:/21547/CeG2BIRL_0449
IRLA36434,https://n2t.net/ark:/21547/CeG2BIRL_0450
IRLA36435,https://n2t.net/ark:/21547/CeG2BIRL_0451
IRLA36436,https://n2t.net/ark:/21547/CeG2BIRL_0452
IRLA36437,https://n2t.net/ark:/21547/CeG2BIRL_0453
IRLA36413,https://n2t.net/ark:/21547/CeG2BIRL_0429
IRLA36438,https://n2t.net/ark:/21547/CeG2BIRL_0454
IRLA36439,https://n2t.net/ark:/21547/CeG2BIRL_0455
IRLA36517,https://n2t.net/ark:/21547/CeG2BIRL_0525
IRLA36444,https://n2t.net/ark:/21547/CeG2BIRL_0459
IRLA36445,https://n2t.net/ark:/21547/CeG2BIRL_0460
IRLA36446,https://n2t.net/ark:/21547/CeG2BIRL_0461
IRLA36448,https://n2t.net/ark:/21547/CeG2BIRL_0463
IRLA36449,https://n2t.net/ark:/21547/CeG2BIRL_0464
IRLA36450,https://n2t.net/ark:/21547/CeG2BIRL_0465
IRLA36458,https://n2t.net/ark:/21547/CeG2BIRL_0472
IRLA36459,https://n2t.net/ark:/21547/CeG2BIRL_0473
IRLA36460,https://n2t.net/ark:/21547/CeG2BIRL_0474
IRLA36464,https://n2t.net/ark:/21547/CeG2BIRL_0477
IRLA36461,https://n2t.net/ark:/21547/CeG2BIRL_0475
IRLA36465,https://n2t.net/ark:/21547/CeG2BIRL_0478
IRLA36452,https://n2t.net/ark:/21547/CeG2BIRL_0466
IRLA36466,https://n2t.net/ark:/21547/CeG2BIRL_0479
IRLA36453,https://n2t.net/ark:/21547/CeG2BIRL_0467
IRLA36467,https://n2t.net/ark:/21547/CeG2BIRL_0480
IRLA36454,https://n2t.net/ark:/21547/CeG2BIRL_0468
IRLA36456,https://n2t.net/ark:/21547/CeG2BIRL_0470
IRLA36457,https://n2t.net/ark:/21547/CeG2BIRL_0471
IRLA36470,https://n2t.net/ark:/21547/CeG2BIRL_0483
IRLA36471,https://n2t.net/ark:/21547/CeG2BIRL_0484
IRLA36472,https://n2t.net/ark:/21547/CeG2BIRL_0485
IRLA36468,https://n2t.net/ark:/21547/CeG2BIRL_0481
IRLA36469,https://n2t.net/ark:/21547/CeG2BIRL_0482
IRLA36476,https://n2t.net/ark:/21547/CeG2BIRL_0488
IRLA36477,https://n2t.net/ark:/21547/CeG2BIRL_0489
IRLA36481,https://n2t.net/ark:/21547/CeG2BIRL_0493
IRLA36482,https://n2t.net/ark:/21547/CeG2BIRL_0494
IRLA36463,https://n2t.net/ark:/21547/CeG2BIRL_0476
IRLA36483,https://n2t.net/ark:/21547/CeG2BIRL_0495
IRLA36488,https://n2t.net/ark:/21547/CeG2BIRL_0499
IRLA36485,https://n2t.net/ark:/21547/CeG2BIRL_0496
IRLA36489,https://n2t.net/ark:/21547/CeG2BIRL_0500
IRLA36490,https://n2t.net/ark:/21547/CeG2BIRL_0501
IRLA36491,https://n2t.net/ark:/21547/CeG2BIRL_0502
IRLA36492,https://n2t.net/ark:/21547/CeG2BIRL_0503
IRLA36474,https://n2t.net/ark:/21547/CeG2BIRL_0486
IRLA36475,https://n2t.net/ark:/21547/CeG2BIRL_0487
IRLA36493,https://n2t.net/ark:/21547/CeG2BIRL_0504
IRLA36494,https://n2t.net/ark:/21547/CeG2BIRL_0505
IRLA36499,https://n2t.net/ark:/21547/CeG2BIRL_0509
IRLA36500,https://n2t.net/ark:/21547/CeG2BIRL_0510
IRLA36501,https://n2t.net/ark:/21547/CeG2BIRL_0511
IRLA36502,https://n2t.net/ark:/21547/CeG2BIRL_0512
IRLA36505,https://n2t.net/ark:/21547/CeG2BIRL_0515
IRLA36503,https://n2t.net/ark:/21547/CeG2BIRL_0513
IRLA36506,https://n2t.net/ark:/21547/CeG2BIRL_0005
IRLA36504,https://n2t.net/ark:/21547/CeG2BIRL_0514
IRLA36512,https://n2t.net/ark:/21547/CeG2BIRL_0520
IRLA36513,https://n2t.net/ark:/21547/CeG2BIRL_0521
IRLA36514,https://n2t.net/ark:/21547/CeG2BIRL_0522
IRLA36497,https://n2t.net/ark:/21547/CeG2BIRL_0507
IRLA36515,https://n2t.net/ark:/21547/CeG2BIRL_0523
IRLA36498,https://n2t.net/ark:/21547/CeG2BIRL_0508
IRLA36516,https://n2t.net/ark:/21547/CeG2BIRL_0524
IRLA36544,https://n2t.net/ark:/21547/CeG2BIRL_0549
IRLA36519,https://n2t.net/ark:/21547/CeG2BIRL_0526
IRLA36520,https://n2t.net/ark:/21547/CeG2BIRL_0527
IRLA36521,https://n2t.net/ark:/21547/CeG2BIRL_0528
IRLA36522,https://n2t.net/ark:/21547/CeG2BIRL_0529
IRLA36523,https://n2t.net/ark:/21547/CeG2BIRL_0530
IRLA36536,https://n2t.net/ark:/21547/CeG2BIRL_0542
IRLA36524,https://n2t.net/ark:/21547/CeG2BIRL_0531
IRLA36525,https://n2t.net/ark:/21547/CeG2BIRL_0532
IRLA36526,https://n2t.net/ark:/21547/CeG2BIRL_0533
IRLA36527,https://n2t.net/ark:/21547/CeG2BIRL_0534
IRLA36528,https://n2t.net/ark:/21547/CeG2BIRL_0535
IRLA36508,https://n2t.net/ark:/21547/CeG2BIRL_0516
IRLA36509,https://n2t.net/ark:/21547/CeG2BIRL_0517
IRLA36510,https://n2t.net/ark:/21547/CeG2BIRL_0518
IRLA36531,https://n2t.net/ark:/21547/CeG2BIRL_0537
IRLA36537,https://n2t.net/ark:/21547/CeG2BIRL_0543
IRLA36538,https://n2t.net/ark:/21547/CeG2BIRL_0544
IRLA36539,https://n2t.net/ark:/21547/CeG2BIRL_0545
IRLA36545,https://n2t.net/ark:/21547/CeG2BIRL_0550
IRLA36546,https://n2t.net/ark:/21547/CeG2BIRL_0551
IRLA36547,https://n2t.net/ark:/21547/CeG2BIRL_0552
IRLA36548,https://n2t.net/ark:/21547/CeG2BIRL_0553
IRLA36549,https://n2t.net/ark:/21547/CeG2BIRL_0554
IRLA36532,https://n2t.net/ark:/21547/CeG2BIRL_0538
IRLA36550,https://n2t.net/ark:/21547/CeG2BIRL_0555
IRLA36533,https://n2t.net/ark:/21547/CeG2BIRL_0539
IRLA36534,https://n2t.net/ark:/21547/CeG2BIRL_0540
IRLA36535,https://n2t.net/ark:/21547/CeG2BIRL_0541
IRLA36552,https://n2t.net/ark:/21547/CeG2BIRL_0556
IRLA36541,https://n2t.net/ark:/21547/CeG2BIRL_0546
IRLA36542,https://n2t.net/ark:/21547/CeG2BIRL_0547
IRLA36543,https://n2t.net/ark:/21547/CeG2BIRL_0548
IRLA36558,https://n2t.net/ark:/21547/CeG2BIRL_0564
IRLA36559,https://n2t.net/ark:/21547/CeG2BIRL_0565
IRLA36560,https://n2t.net/ark:/21547/CeG2BIRL_0566
IRLA36561,https://n2t.net/ark:/21547/CeG2BIRL_0567
IRLA36553,https://n2t.net/ark:/21547/CeG2BIRL_0557
IRLA36554,https://n2t.net/ark:/21547/CeG2BIRL_0558
IRLA36555,https://n2t.net/ark:/21547/CeG2BIRL_0561
IRLA36556,https://n2t.net/ark:/21547/CeG2BIRL_0562
IRLA36557,https://n2t.net/ark:/21547/CeG2BIRL_0563
IRLA36687,https://n2t.net/ark:/21547/CeG2BIRL_0686
IRLA36563,https://n2t.net/ark:/21547/CeG2BIRL_0568
IRLA36581,https://n2t.net/ark:/21547/CeG2BIRL_0585
IRLA36582,https://n2t.net/ark:/21547/CeG2BIRL_0586
IRLA36583,https://n2t.net/ark:/21547/CeG2BIRL_0587
IRLA36590,https://n2t.net/ark:/21547/CeG2BIRL_0593
IRLA36585,https://n2t.net/ark:/21547/CeG2BIRL_0588
IRLA36586,https://n2t.net/ark:/21547/CeG2BIRL_0589
IRLA36588,https://n2t.net/ark:/21547/CeG2BIRL_0591
IRLA36589,https://n2t.net/ark:/21547/CeG2BIRL_0592
IRLA36598,https://n2t.net/ark:/21547/CeG2BIRL_0600
IRLA36617,https://n2t.net/ark:/21547/CeG2BIRL_0006
IRLA36682,https://n2t.net/ark:/21547/CeG2BIRL_0682
IRLA36683,https://n2t.net/ark:/21547/CeG2BIRL_0683
IRLA36591,https://n2t.net/ark:/21547/CeG2BIRL_0594
IRLA36594,https://n2t.net/ark:/21547/CeG2BIRL_0597
IRLA36596,https://n2t.net/ark:/21547/CeG2BIRL_0598
IRLA36597,https://n2t.net/ark:/21547/CeG2BIRL_0599
IRLA36688,https://n2t.net/ark:/21547/CeG2BIRL_0687
IRLA36689,https://n2t.net/ark:/21547/CeG2BIRL_0688
IRLA36690,https://n2t.net/ark:/21547/CeG2BIRL_0689
IRLA36691,https://n2t.net/ark:/21547/CeG2BIRL_0690
IRLA36693,https://n2t.net/ark:/21547/CeG2BIRL_0692
IRLA36694,https://n2t.net/ark:/21547/CeG2BIRL_0693
IRLA36681,https://n2t.net/ark:/21547/CeG2BIRL_0681
IRLA36696,https://n2t.net/ark:/21547/CeG2BIRL_0694
IRLA36699,https://n2t.net/ark:/21547/CeG2BIRL_0697
IRLA36700,https://n2t.net/ark:/21547/CeG2BIRL_0698
IRLA36701,https://n2t.net/ark:/21547/CeG2BIRL_0699
IRLA36709,https://n2t.net/ark:/21547/CeG2BIRL_0706
IRLA36702,https://n2t.net/ark:/21547/CeG2BIRL_0700
IRLA36685,https://n2t.net/ark:/21547/CeG2BIRL_0684
IRLA36692,https://n2t.net/ark:/21547/CeG2BIRL_0691
IRLA36686,https://n2t.net/ark:/21547/CeG2BIRL_0685
IRLA36703,https://n2t.net/ark:/21547/CeG2BIRL_0701
IRLA36704,https://n2t.net/ark:/21547/CeG2BIRL_0702
IRLA36705,https://n2t.net/ark:/21547/CeG2BIRL_0703
IRLA36708,https://n2t.net/ark:/21547/CeG2BIRL_0705
IRLA36707,https://n2t.net/ark:/21547/CeG2BIRL_0704
IRLA36710,https://n2t.net/ark:/21547/CeG2BIRL_0707
IRLA36711,https://n2t.net/ark:/21547/CeG2BIRL_0708
IRLA36712,https://n2t.net/ark:/21547/CeG2BIRL_0709
IRLA36713,https://n2t.net/ark:/21547/CeG2BIRL_0710
IRLA36714,https://n2t.net/ark:/21547/CeG2BIRL_0711
IRLA36715,https://n2t.net/ark:/21547/CeG2BIRL_0712
IRLA36716,https://n2t.net/ark:/21547/CeG2BIRL_0713
IRLA36698,https://n2t.net/ark:/21547/CeG2BIRL_0696
IRLA36718,https://n2t.net/ark:/21547/CeG2BIRL_0714
IRLA36719,https://n2t.net/ark:/21547/CeG2BIRL_0715
IRLA36728,https://n2t.net/ark:/21547/CeG2BIRL_0007
IRLA36810,https://n2t.net/ark:/21547/CeG2BIRL_0797
IRLA36720,https://n2t.net/ark:/21547/CeG2BIRL_0716
IRLA36721,https://n2t.net/ark:/21547/CeG2BIRL_0717
IRLA36775,https://n2t.net/ark:/21547/CeG2BIRL_0765
IRLA36776,https://n2t.net/ark:/21547/CeG2BIRL_0766
IRLA36777,https://n2t.net/ark:/21547/CeG2BIRL_0767
IRLA36809,https://n2t.net/ark:/21547/CeG2BIRL_0796
IRLA36778,https://n2t.net/ark:/21547/CeG2BIRL_0768
IRLA36779,https://n2t.net/ark:/21547/CeG2BIRL_0769
IRLA36780,https://n2t.net/ark:/21547/CeG2BIRL_0770
IRLA36781,https://n2t.net/ark:/21547/CeG2BIRL_0771
IRLA36783,https://n2t.net/ark:/21547/CeG2BIRL_0773
IRLA36796,https://n2t.net/ark:/21547/CeG2BIRL_0784
IRLA36770,https://n2t.net/ark:/21547/CeG2BIRL_0761
IRLA36771,https://n2t.net/ark:/21547/CeG2BIRL_0762
IRLA36772,https://n2t.net/ark:/21547/CeG2BIRL_0763
IRLA36789,https://n2t.net/ark:/21547/CeG2BIRL_0778
IRLA36790,https://n2t.net/ark:/21547/CeG2BIRL_0779
IRLA36792,https://n2t.net/ark:/21547/CeG2BIRL_0781
IRLA36793,https://n2t.net/ark:/21547/CeG2BIRL_0782
IRLA36794,https://n2t.net/ark:/21547/CeG2BIRL_0783
IRLA36812,https://n2t.net/ark:/21547/CeG2BIRL_0799
IRLA36797,https://n2t.net/ark:/21547/CeG2BIRL_0785
IRLA36798,https://n2t.net/ark:/21547/CeG2BIRL_0786
IRLA36799,https://n2t.net/ark:/21547/CeG2BIRL_0787
IRLA36800,https://n2t.net/ark:/21547/CeG2BIRL_0788
IRLA36801,https://n2t.net/ark:/21547/CeG2BIRL_0789
IRLA36803,https://n2t.net/ark:/21547/CeG2BIRL_0791
IRLA36804,https://n2t.net/ark:/21547/CeG2BIRL_0792
IRLA36805,https://n2t.net/ark:/21547/CeG2BIRL_0793
IRLA36813,https://n2t.net/ark:/21547/CeG2BIRL_0800
IRLA36782,https://n2t.net/ark:/21547/CeG2BIRL_0772
IRLA36807,https://n2t.net/ark:/21547/CeG2BIRL_0794
IRLA36808,https://n2t.net/ark:/21547/CeG2BIRL_0795
IRLA36811,https://n2t.net/ark:/21547/CeG2BIRL_0798
IRLA36823,https://n2t.net/ark:/21547/CeG2BIRL_0081
IRLA36824,https://n2t.net/ark:/21547/CeG2BIRL_0082
IRLA36825,https://n2t.net/ark:/21547/CeG2BIRL_0083
IRLA36826,https://n2t.net/ark:/21547/CeG2BIRL_0084
IRLA36833,https://n2t.net/ark:/21547/CeG2BIRL_0090
IRLA36827,https://n2t.net/ark:/21547/CeG2BIRL_0085
IRLA36828,https://n2t.net/ark:/21547/CeG2BIRL_0086
IRLA36829,https://n2t.net/ark:/21547/CeG2BIRL_0087
IRLA36830,https://n2t.net/ark:/21547/CeG2BIRL_0088
IRLA36831,https://n2t.net/ark:/21547/CeG2BIRL_0089
IRLA36832,https://n2t.net/ark:/21547/CeG2BIRL_0009
IRLA36834,https://n2t.net/ark:/21547/CeG2BIRL_0091
IRLA36835,https://n2t.net/ark:/21547/CeG2BIRL_0092
IRLA36836,https://n2t.net/ark:/21547/CeG2BIRL_0093
IRLA36837,https://n2t.net/ark:/21547/CeG2BIRL_0094
IRLA36838,https://n2t.net/ark:/21547/CeG2BIRL_0095
IRLA36840,https://n2t.net/ark:/21547/CeG2BIRL_0097
IRLA36841,https://n2t.net/ark:/21547/CeG2BIRL_0098
IRLA36842,https://n2t.net/ark:/21547/CeG2BIRL_0099
IRLA36786,https://n2t.net/ark:/21547/CeG2BIRL_0775
IRLA36787,https://n2t.net/ark:/21547/CeG2BIRL_0776
IRLA36788,https://n2t.net/ark:/21547/CeG2BIRL_0777
IRLA36802,https://n2t.net/ark:/21547/CeG2BIRL_0790
IRLA36821,https://n2t.net/ark:/21547/CeG2BIRL_0008
IRLA36479,https://n2t.net/ark:/21547/CeG2BIRL_0491
IRLA36200,https://n2t.net/ark:/21547/CeG2BIRL_0235
IRLA36202,https://n2t.net/ark:/21547/CeG2BIRL_0237
IRLA36204,https://n2t.net/ark:/21547/CeG2BIRL_0239
IRLA36205,https://n2t.net/ark:/21547/CeG2BIRL_0240
IRLA36148,https://n2t.net/ark:/21547/CeG2BIRL_0177
IRLA36289,https://n2t.net/ark:/21547/CeG2BIRL_0315
IRLA36111,https://n2t.net/ark:/21547/CeG2BIRL_0143
IRLA36115,https://n2t.net/ark:/21547/CeG2BIRL_0147
IRLA36116,https://n2t.net/ark:/21547/CeG2BIRL_0148
IRLA36120,https://n2t.net/ark:/21547/CeG2BIRL_0151
IRLA36121,https://n2t.net/ark:/21547/CeG2BIRL_0152
IRLA36123,https://n2t.net/ark:/21547/CeG2BIRL_0154
IRLA36125,https://n2t.net/ark:/21547/CeG2BIRL_0156
IRLA36126,https://n2t.net/ark:/21547/CeG2BIRL_0157
IRLA36128,https://n2t.net/ark:/21547/CeG2BIRL_0159
IRLA36130,https://n2t.net/ark:/21547/CeG2BIRL_0160
IRLA36253,https://n2t.net/ark:/21547/CeG2BIRL_0283
IRLA36254,https://n2t.net/ark:/21547/CeG2BIRL_0284
IRLA36255,https://n2t.net/ark:/21547/CeG2BIRL_0285
IRLA36256,https://n2t.net/ark:/21547/CeG2BIRL_0286
IRLA36480,https://n2t.net/ark:/21547/CeG2BIRL_0492
IRLA36335,https://n2t.net/ark:/21547/CeG2BIRL_0357
IRLA36400,https://n2t.net/ark:/21547/CeG2BIRL_0417
IRLA36259,https://n2t.net/ark:/21547/CeG2BIRL_0289
IRLA36267,https://n2t.net/ark:/21547/CeG2BIRL_0296
IRLA36307,https://n2t.net/ark:/21547/CeG2BIRL_0032
IRLA36313,https://n2t.net/ark:/21547/CeG2BIRL_0337
IRLA36315,https://n2t.net/ark:/21547/CeG2BIRL_0339
IRLA36316,https://n2t.net/ark:/21547/CeG2BIRL_0340
IRLA36317,https://n2t.net/ark:/21547/CeG2BIRL_0341
IRLA36426,https://n2t.net/ark:/21547/CeG2BIRL_0443
IRLA36318,https://n2t.net/ark:/21547/CeG2BIRL_0033
IRLA36455,https://n2t.net/ark:/21547/CeG2BIRL_0469
IRLA36329,https://n2t.net/ark:/21547/CeG2BIRL_0034
IRLA36774,https://n2t.net/ark:/21547/CeG2BIRL_0764
IRLA36340,https://n2t.net/ark:/21547/CeG2BIRL_0035
IRLA36252,https://n2t.net/ark:/21547/CeG2BIRL_0282
INDO55902,https://n2t.net/ark:/21547/Cbo2BALI_2946
IRLA36334,https://n2t.net/ark:/21547/CeG2BIRL_0356
INDO55844,https://n2t.net/ark:/21547/Cbo2BALI_2894
INDO55835,https://n2t.net/ark:/21547/Cbo2BALI_2886
INDO55899,https://n2t.net/ark:/21547/Cbo2BALI_2943
INDO55885,https://n2t.net/ark:/21547/Cbo2BALI_2931
INDO55881,https://n2t.net/ark:/21547/Cbo2BALI_2927
INDO55838,https://n2t.net/ark:/21547/Cbo2BALI_2889
INDO55913,https://n2t.net/ark:/21547/Cbo2BALI_2956
INDO55815,https://n2t.net/ark:/21547/Cbo2BALI_2868
INDO55845,https://n2t.net/ark:/21547/Cbo2BALI_2895
INDO55829,https://n2t.net/ark:/21547/Cbo2BALI_2881
INDO56492,https://n2t.net/ark:/21547/Cbo2BALI_1348
INDO55935,https://n2t.net/ark:/21547/Cbo2BALI_2976
INDO55925,https://n2t.net/ark:/21547/Cbo2BALI_2967
INDO55908,https://n2t.net/ark:/21547/Cbo2BALI_2952
INDO55801,https://n2t.net/ark:/21547/Cbo2BALI_2855
INDO55907,https://n2t.net/ark:/21547/Cbo2BALI_2951
INDO55930,https://n2t.net/ark:/21547/Cbo2BALI_2972
INDO55929,https://n2t.net/ark:/21547/Cbo2BALI_2971
INDO55923,https://n2t.net/ark:/21547/Cbo2BALI_2965
INDO55917,https://n2t.net/ark:/21547/Cbo2BALI_2960
INDO55906,https://n2t.net/ark:/21547/Cbo2BALI_2950
INDO55904,https://n2t.net/ark:/21547/Cbo2BALI_2948
INDO55903,https://n2t.net/ark:/21547/Cbo2BALI_2947
INDO55900,https://n2t.net/ark:/21547/Cbo2BALI_2944
INDO55785,https://n2t.net/ark:/21547/Cbo2BALI_2841
INDO55882,https://n2t.net/ark:/21547/Cbo2BALI_2928
INDO55886,https://n2t.net/ark:/21547/Cbo2BALI_2932
INDO55884,https://n2t.net/ark:/21547/Cbo2BALI_2930
INDO55883,https://n2t.net/ark:/21547/Cbo2BALI_2929
INDO55843,https://n2t.net/ark:/21547/Cbo2BALI_2893
INDO55834,https://n2t.net/ark:/21547/Cbo2BALI_2885
INDO55823,https://n2t.net/ark:/21547/Cbo2BALI_2875
INDO55822,https://n2t.net/ark:/21547/Cbo2BALI_2874
INDO55814,https://n2t.net/ark:/21547/Cbo2BALI_2867
INDO55813,https://n2t.net/ark:/21547/Cbo2BALI_2866
INDO55812,https://n2t.net/ark:/21547/Cbo2BALI_2865
INDO55791,https://n2t.net/ark:/21547/Cbo2BALI_2846
INDO55784,https://n2t.net/ark:/21547/Cbo2BALI_2840
INDO55783,https://n2t.net/ark:/21547/Cbo2BALI_2839
INDO55782,https://n2t.net/ark:/21547/Cbo2BALI_2838
INDO55781,https://n2t.net/ark:/21547/Cbo2BALI_2837
INDO54924,https://n2t.net/ark:/21547/Cbo2BALI_2062
INDO55774,https://n2t.net/ark:/21547/Cbo2BALI_2831
INDO55773,https://n2t.net/ark:/21547/Cbo2BALI_2830
INDO55772,https://n2t.net/ark:/21547/Cbo2BALI_2829
INDO56501,https://n2t.net/ark:/21547/Cbo2BALI_1356
INDO55769,https://n2t.net/ark:/21547/Cbo2BALI_2826
INDO56438,https://n2t.net/ark:/21547/Cbo2BALI_1300
INDO56419,https://n2t.net/ark:/21547/Cbo2BALI_1283
INDO56414,https://n2t.net/ark:/21547/Cbo2BALI_1278
INDO56436,https://n2t.net/ark:/21547/Cbo2BALI_1298
INDO56431,https://n2t.net/ark:/21547/Cbo2BALI_1294
INDO56426,https://n2t.net/ark:/21547/Cbo2BALI_1289
INDO56425,https://n2t.net/ark:/21547/Cbo2BALI_1288
INDO56430,https://n2t.net/ark:/21547/Cbo2BALI_1293
INDO56429,https://n2t.net/ark:/21547/Cbo2BALI_1292
INDO56409,https://n2t.net/ark:/21547/Cbo2BALI_1274
INDO56497,https://n2t.net/ark:/21547/Cbo2BALI_1353
INDO56406,https://n2t.net/ark:/21547/Cbo2BALI_1271
INDO56415,https://n2t.net/ark:/21547/Cbo2BALI_1279
INDO56405,https://n2t.net/ark:/21547/Cbo2BALI_1270
INDO56403,https://n2t.net/ark:/21547/Cbo2BALI_1268
INDO56891,https://n2t.net/ark:/21547/Cbo2BALI_1712
INDO56422,https://n2t.net/ark:/21547/Cbo2BALI_1285
INDO56402,https://n2t.net/ark:/21547/Cbo2BALI_1267
INDO57187,https://n2t.net/ark:/21547/Cbo2BALI_1097
INDO56384,https://n2t.net/ark:/21547/Cbo2BALI_1251
INDO56427,https://n2t.net/ark:/21547/Cbo2BALI_1290
INDO56923,https://n2t.net/ark:/21547/Cbo2BALI_1741
INDO56801,https://n2t.net/ark:/21547/Cbo2BALI_1631
INDO56919,https://n2t.net/ark:/21547/Cbo2BALI_1738
INDO56918,https://n2t.net/ark:/21547/Cbo2BALI_1737
INDO56917,https://n2t.net/ark:/21547/Cbo2BALI_1736
INDO56912,https://n2t.net/ark:/21547/Cbo2BALI_1731
INDO56894,https://n2t.net/ark:/21547/Cbo2BALI_1715
INDO56866,https://n2t.net/ark:/21547/Cbo2BALI_1690
INDO56857,https://n2t.net/ark:/21547/Cbo2BALI_1682
INDO56827,https://n2t.net/ark:/21547/Cbo2BALI_1655
INDO56852,https://n2t.net/ark:/21547/Cbo2BALI_1678
INDO56849,https://n2t.net/ark:/21547/Cbo2BALI_1675
INDO56838,https://n2t.net/ark:/21547/Cbo2BALI_1665
INDO56806,https://n2t.net/ark:/21547/Cbo2BALI_1636
INDO56805,https://n2t.net/ark:/21547/Cbo2BALI_1635
INDO56823,https://n2t.net/ark:/21547/Cbo2BALI_1651
INDO56971,https://n2t.net/ark:/21547/Cbo2BALI_1785
INDO56964,https://n2t.net/ark:/21547/Cbo2BALI_1779
INDO56934,https://n2t.net/ark:/21547/Cbo2BALI_1751
INDO56830,https://n2t.net/ark:/21547/Cbo2BALI_1658
INDO56937,https://n2t.net/ark:/21547/Cbo2BALI_1754
INDO56924,https://n2t.net/ark:/21547/Cbo2BALI_1742
INDO56834,https://n2t.net/ark:/21547/Cbo2BALI_1661
INDO56803,https://n2t.net/ark:/21547/Cbo2BALI_1633
INDO56890,https://n2t.net/ark:/21547/Cbo2BALI_1711
INDO56822,https://n2t.net/ark:/21547/Cbo2BALI_1650
INDO56922,https://n2t.net/ark:/21547/Cbo2BALI_1740
INDO56920,https://n2t.net/ark:/21547/Cbo2BALI_1739
INDO56916,https://n2t.net/ark:/21547/Cbo2BALI_1735
INDO56911,https://n2t.net/ark:/21547/Cbo2BALI_1730
INDO56909,https://n2t.net/ark:/21547/Cbo2BALI_1729
INDO56905,https://n2t.net/ark:/21547/Cbo2BALI_1725
INDO56901,https://n2t.net/ark:/21547/Cbo2BALI_1721
INDO56896,https://n2t.net/ark:/21547/Cbo2BALI_1717
INDO56889,https://n2t.net/ark:/21547/Cbo2BALI_1710
INDO56886,https://n2t.net/ark:/21547/Cbo2BALI_1709
INDO56807,https://n2t.net/ark:/21547/Cbo2BALI_1637
INDO56885,https://n2t.net/ark:/21547/Cbo2BALI_1708
INDO56851,https://n2t.net/ark:/21547/Cbo2BALI_1677
INDO56883,https://n2t.net/ark:/21547/Cbo2BALI_1706
INDO56880,https://n2t.net/ark:/21547/Cbo2BALI_1703
INDO56877,https://n2t.net/ark:/21547/Cbo2BALI_1700
INDO56874,https://n2t.net/ark:/21547/Cbo2BALI_1698
INDO56850,https://n2t.net/ark:/21547/Cbo2BALI_1676
INDO56848,https://n2t.net/ark:/21547/Cbo2BALI_1674
INDO56846,https://n2t.net/ark:/21547/Cbo2BALI_1672
INDO56844,https://n2t.net/ark:/21547/Cbo2BALI_1670
INDO56870,https://n2t.net/ark:/21547/Cbo2BALI_1694
INDO56869,https://n2t.net/ark:/21547/Cbo2BALI_1693
INDO56867,https://n2t.net/ark:/21547/Cbo2BALI_1691
INDO56860,https://n2t.net/ark:/21547/Cbo2BALI_1685
INDO56858,https://n2t.net/ark:/21547/Cbo2BALI_1683
INDO56842,https://n2t.net/ark:/21547/Cbo2BALI_1669
INDO56815,https://n2t.net/ark:/21547/Cbo2BALI_1644
INDO56839,https://n2t.net/ark:/21547/Cbo2BALI_1666
INDO56836,https://n2t.net/ark:/21547/Cbo2BALI_1663
INDO56835,https://n2t.net/ark:/21547/Cbo2BALI_1662
INDO56833,https://n2t.net/ark:/21547/Cbo2BALI_1660
INDO56812,https://n2t.net/ark:/21547/Cbo2BALI_1641
INDO56826,https://n2t.net/ark:/21547/Cbo2BALI_1654
INDO56824,https://n2t.net/ark:/21547/Cbo2BALI_1652
INDO56820,https://n2t.net/ark:/21547/Cbo2BALI_1649
INDO56819,https://n2t.net/ark:/21547/Cbo2BALI_1648
INDO56818,https://n2t.net/ark:/21547/Cbo2BALI_1647
INDO56816,https://n2t.net/ark:/21547/Cbo2BALI_1645
INDO56831,https://n2t.net/ark:/21547/Cbo2BALI_1659
INDO56868,https://n2t.net/ark:/21547/Cbo2BALI_1692
INDO56811,https://n2t.net/ark:/21547/Cbo2BALI_1640
INDO56804,https://n2t.net/ark:/21547/Cbo2BALI_1634
